CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17821,42,6,334.62,3,1,2,312,Others
17822,56,176,2188.5,3,5,5,355,Others
17823,57,110,494.25,3,4,2,342,Others
17825,234,28,731.96,1,2,3,123,At Risk
17826,10,34,134.59,5,3,1,531,Loyal Customers
17827,257,68,392.59,1,4,2,142,Others
17829,45,141,3867.5,3,5,5,355,Others
17833,359,32,342.36,1,3,2,132,Others
17834,50,59,730.47,3,3,3,333,Others
17838,1,187,3943.6000000000004,5,5,5,555,Champions
17840,79,55,185.72,2,3,1,231,Others
17841,1,5043,29892.5,5,5,5,555,Champions
17842,238,18,430.69,1,2,2,122,At Risk
17843,47,27,120.75,3,2,1,321,Others
17845,191,48,598.19,1,3,3,133,Others
17847,151,9,129.69,2,1,1,211,At Risk
17848,53,117,2749.7,3,4,5,345,Others
17849,116,24,457.96000000000004,2,2,2,222,At Risk
17850,8,2499,51208.87,5,5,5,555,Champions
17851,58,237,1563.34,3,5,4,354,Others
17852,24,86,548.87,4,4,3,443,Loyal Customers
17853,43,106,1608.19,3,4,4,344,Others
17854,98,105,760.1899999999999,2,4,3,243,Others
17855,8,17,208.97,5,2,1,521,Potential Loyalists
17857,1,6,1803.2,5,1,4,514,Potential Loyalists
17858,5,196,7641.99,5,5,5,555,Champions
17860,4,174,762.74,5,5,3,553,Loyal Customers
17861,21,346,3026.89,4,5,5,455,Champions
17862,21,91,948.1899999999999,4,4,3,443,Loyal Customers
17863,5,128,2585.2,5,5,5,555,Champions
17864,21,43,326.82,4,3,2,432,Loyal Customers
17865,11,648,15848.07,5,5,5,555,Champions
17866,120,17,805.3000000000001,2,2,3,223,At Risk
17867,46,62,424.18,3,4,2,342,Others
17868,22,19,234.65,4,2,1,421,Potential Loyalists
17869,4,58,607.98,5,3,3,533,Loyal Customers
17870,2,3,1213.8,5,1,4,514,Potential Loyalists
17871,33,75,963.09,4,4,3,443,Loyal Customers
17872,17,15,235.87,4,2,1,421,Potential Loyalists
17873,9,135,4656.72,5,5,5,555,Champions
17875,324,26,167.1,1,2,1,121,At Risk
17876,35,4,3424.02,4,1,5,415,Potential Loyalists
17878,31,59,1032.88,4,3,4,434,Loyal Customers
17880,275,19,366.0,1,2,2,122,At Risk
17882,15,56,313.46,5,3,2,532,Loyal Customers
17883,175,31,324.08,2,2,2,222,At Risk
17884,4,365,2355.44,5,5,5,555,Champions
17886,73,66,708.77,2,4,3,243,Others
17888,10,96,1094.39,5,4,4,544,Champions
17889,10,101,571.0,5,4,3,543,Loyal Customers
17894,2,229,1333.57,5,5,4,554,Champions
17897,3,232,2018.4,5,5,4,554,Champions
17898,88,22,147.12,2,2,1,221,At Risk
17901,157,3,149.7,2,1,1,211,At Risk
17902,182,24,216.4,1,2,1,121,At Risk
17903,30,45,381.09000000000003,4,3,2,432,Loyal Customers
17905,9,137,1583.28,5,5,4,554,Champions
17907,276,13,291.76,1,1,2,112,At Risk
17908,9,219,1168.26,5,5,4,554,Champions
17909,373,9,132.55,1,1,1,111,At Risk
17910,362,26,261.7,1,2,2,122,At Risk
17912,11,14,64.49,5,1,1,511,Potential Loyalists
17913,36,417,3068.04,4,5,5,455,Champions
17915,187,35,242.13,1,3,1,131,Others
17916,264,19,43.87,1,2,1,121,At Risk
17918,136,40,396.39,2,3,2,232,Others
17919,74,17,536.28,2,2,3,223,At Risk
17920,4,1107,20312.36,5,5,5,555,Champions
17921,15,223,1596.98,5,5,4,554,Champions
17922,179,8,170.4,1,1,1,111,At Risk
17923,163,2,289.5,2,1,2,212,At Risk
17924,9,4,574.2,5,1,3,513,Potential Loyalists
17925,8,1,244.08,5,1,1,511,Potential Loyalists
17926,80,23,638.2,2,2,3,223,At Risk
17927,357,10,294.0,1,1,2,112,At Risk
17928,207,4,128.7,1,1,1,111,At Risk
17929,23,10,2239.1,4,1,5,415,Potential Loyalists
17930,29,48,2534.7400000000002,4,3,5,435,Loyal Customers
17931,33,292,3028.93,4,5,5,455,Champions
17933,268,14,114.69,1,1,1,111,At Risk
17934,42,20,344.90000000000003,3,2,2,322,Others
17935,36,35,540.35,4,3,3,433,Loyal Customers
17938,56,29,144.29,3,2,1,321,Others
17940,81,17,26286.75,2,2,5,225,At Risk
17941,226,5,1128.72,1,1,4,114,At Risk
17944,59,26,75.41,3,2,1,321,Others
17945,332,72,360.35,1,4,2,142,Others
17949,7,87,60117.6,5,4,5,545,Champions
17950,1,135,950.61,5,5,3,553,Loyal Customers
17951,9,13,627.5400000000001,5,1,3,513,Potential Loyalists
17952,14,104,819.61,5,4,3,543,Loyal Customers
17953,176,21,160.82,2,2,1,221,At Risk
17954,3,286,1633.33,5,5,4,554,Champions
17955,291,3,392.6,1,1,2,112,At Risk
17958,364,29,465.41999999999996,1,2,2,122,At Risk
17959,228,2,140.75,1,1,1,111,At Risk
17960,158,11,61.300000000000004,2,1,1,211,At Risk
17961,8,411,1699.1,5,5,4,554,Champions
17962,185,165,584.59,1,5,3,153,Others
17963,107,112,651.51,2,4,3,243,Others
17964,8,35,261.76,5,3,2,532,Loyal Customers
17965,1,526,4618.41,5,5,5,555,Champions
17966,227,46,875.99,1,3,3,133,Others
17967,7,67,234.22,5,4,1,541,Loyal Customers
17968,9,135,610.69,5,5,3,553,Loyal Customers
17969,138,193,2141.7400000000002,2,5,4,254,Others
17971,184,21,161.94,1,2,1,121,At Risk
17974,17,224,1117.27,4,5,4,454,Champions
17975,2,183,2540.02,5,5,5,555,Champions
17976,8,65,353.19,5,4,2,542,Loyal Customers
17977,36,87,1277.49,4,4,4,444,Champions
17978,1,68,1160.84,5,4,4,544,Champions
17980,29,36,221.97,4,3,1,431,Loyal Customers
17981,46,17,239.12,3,2,1,321,Others
17982,316,13,138.18,1,1,1,111,At Risk
17983,31,24,171.71,4,2,1,421,Potential Loyalists
17984,28,203,1038.59,4,5,4,454,Champions
17987,12,165,805.0699999999999,5,5,3,553,Loyal Customers
17988,123,85,288.42,2,4,2,242,Others
17989,15,34,228.83,5,3,1,531,Loyal Customers
17990,16,28,896.7700000000001,4,2,3,423,Potential Loyalists
17991,227,35,227.2,1,3,1,131,Others
17992,25,53,254.13,4,3,2,432,Loyal Customers
17993,253,64,235.19,1,4,1,141,Others
17994,24,233,1634.83,4,5,4,454,Champions
17995,18,27,419.38,4,2,2,422,Potential Loyalists
17996,15,67,482.33,5,4,2,542,Loyal Customers
17998,16,58,639.24,4,3,3,433,Loyal Customers
17999,2,83,348.84,5,4,2,542,Loyal Customers
18000,200,6,124.25,1,1,1,111,At Risk
18001,85,82,536.61,2,4,3,243,Others
18002,11,54,249.92,5,3,1,531,Loyal Customers
18003,12,25,358.61,5,2,2,522,Potential Loyalists
18006,17,43,553.1800000000001,4,3,3,433,Loyal Customers
18007,28,51,220.32,4,3,1,431,Loyal Customers
18008,51,72,17670.94,3,4,5,345,Others
18009,178,149,1898.49,1,5,4,154,Others
18011,9,65,424.24,5,4,2,542,Loyal Customers
18012,359,13,115.3,1,1,1,111,At Risk
18016,46,47,476.90000000000003,3,3,2,332,Others
18017,67,1,165.0,3,1,1,311,Others
18018,35,15,175.85,4,2,1,421,Potential Loyalists
18020,179,12,190.48000000000002,1,1,1,111,At Risk
18021,145,33,227.06,2,3,1,231,Others
18022,21,305,983.6800000000001,4,5,3,453,Loyal Customers
18025,15,112,1177.72,5,4,4,544,Champions
18026,136,17,2074.07,2,2,4,224,At Risk
18028,219,4,192.05,1,1,1,111,At Risk
18029,278,18,433.77,1,2,2,122,At Risk
18031,14,65,462.1,5,4,2,542,Loyal Customers
18034,11,113,370.82,5,4,2,542,Loyal Customers
18035,21,8,546.34,4,1,3,413,Potential Loyalists
18036,21,236,1158.02,4,5,4,454,Champions
18037,57,14,97.39999999999999,3,1,1,311,Others
18038,192,32,149.41,1,3,1,131,Others
18039,10,168,579.17,5,5,3,553,Loyal Customers
18041,1,488,4568.99,5,5,5,555,Champions
18042,177,9,116.10000000000001,1,1,1,111,At Risk
18043,2,66,316.46,5,4,2,542,Loyal Customers
18044,23,73,1417.01,4,4,4,444,Champions
18046,285,26,189.63,1,2,1,121,At Risk
18047,17,88,342.69,4,4,2,442,Loyal Customers
18048,129,54,229.44,2,3,1,231,Others
18049,73,95,556.52,2,4,3,243,Others
18050,29,18,337.66,4,2,2,422,Potential Loyalists
18051,270,55,2282.28,1,3,5,135,Others
18052,200,16,10877.18,1,2,5,125,At Risk
18053,161,12,271.05,2,1,2,212,At Risk
18054,28,11,176.5,4,1,1,411,Potential Loyalists
18055,3,224,4411.38,5,5,5,555,Champions
18056,254,11,190.95,1,1,1,111,At Risk
18057,29,140,1203.56,4,5,4,454,Champions
18058,177,13,603.9,1,1,3,113,At Risk
18060,44,75,1185.46,3,4,4,344,Others
18061,2,82,4369.56,5,4,5,545,Champions
18062,22,27,912.15,4,2,3,423,Potential Loyalists
18063,26,3,186.60000000000002,4,1,1,411,Potential Loyalists
18064,82,58,3681.03,2,3,5,235,Others
18065,24,173,3473.8,4,5,5,455,Champions
18066,22,43,1122.4,4,3,4,434,Loyal Customers
18069,19,528,2503.89,4,5,5,455,Champions
18070,305,9,314.1,1,1,2,112,At Risk
18071,1,60,975.63,5,3,3,533,Loyal Customers
18074,9,43,1019.44,5,3,4,534,Loyal Customers
18075,10,181,3171.54,5,5,5,555,Champions
18076,16,8,151.49,4,1,1,411,Potential Loyalists
18077,2,150,1705.55,5,5,4,554,Champions
18078,61,48,508.47,3,3,3,333,Others
18079,127,13,590.78,2,1,3,213,At Risk
18083,33,42,470.73,4,3,2,432,Loyal Customers
18084,19,7,722.45,4,1,3,413,Potential Loyalists
18085,9,42,955.8000000000001,5,3,3,533,Loyal Customers
18087,15,86,10705.8,5,4,5,545,Champions
18089,82,10,428.45,2,1,2,212,At Risk
18090,57,60,349.4,3,3,2,332,Others
18091,229,25,360.85,1,2,2,122,At Risk
18092,1,61,7111.18,5,4,5,545,Champions
18093,80,25,2346.19,2,2,5,225,At Risk
18094,82,56,3374.22,2,3,5,235,Others
18095,63,27,1723.04,3,2,4,324,Others
18096,78,225,894.13,2,5,3,253,Others
18097,21,50,1965.52,4,3,4,434,Loyal Customers
18098,32,88,550.84,4,4,3,443,Loyal Customers
18100,186,30,451.56,1,2,2,122,At Risk
18101,10,71,405.51,5,4,2,542,Loyal Customers
18102,1,627,349164.35,5,5,5,555,Champions
18103,185,10,105.8,1,1,1,111,At Risk
18106,112,157,1030.76,2,5,4,254,Others
18107,78,39,167.13,2,3,1,231,Others
18108,232,30,577.8100000000001,1,2,3,123,At Risk
18109,5,228,1840.99,5,5,4,554,Champions
18110,47,38,199.13,3,3,1,331,Others
18111,225,27,405.85,1,2,2,122,At Risk
18112,54,37,423.27,3,3,2,332,Others
18113,4,1,76.32000000000001,5,1,1,511,Potential Loyalists
18115,333,3,9.700000000000001,1,1,1,111,At Risk
18116,12,196,736.27,5,5,3,553,Loyal Customers
18118,5,287,1079.4,5,5,4,554,Champions
18119,3,30,181.12,5,2,1,521,Potential Loyalists
18123,149,23,95.15,2,2,1,221,At Risk
18124,108,24,111.53,2,2,1,221,At Risk
18127,39,22,212.8,3,2,1,321,Others
18128,173,45,420.04,2,3,2,232,Others
18131,267,4,222.95999999999998,1,1,1,111,At Risk
18132,140,66,226.9,2,4,1,241,Others
18134,234,28,445.0,1,2,2,122,At Risk
18135,28,17,567.71,4,2,3,423,Potential Loyalists
18136,45,50,847.03,3,3,3,333,Others
18137,187,29,145.99,1,2,1,121,At Risk
18140,109,54,536.41,2,3,3,233,Others
18141,37,42,882.47,3,3,3,333,Others
18144,9,44,2169.25,5,3,5,535,Loyal Customers
18145,18,184,2756.2400000000002,4,5,5,455,Champions
18148,282,11,114.10000000000001,1,1,1,111,At Risk
18149,40,80,1012.63,3,4,4,344,Others
18151,56,68,1226.09,3,4,4,344,Others
18152,282,10,426.69,1,1,2,112,At Risk
18153,295,17,246.22,1,2,1,121,At Risk
18154,24,26,533.41,4,2,3,423,Potential Loyalists
18156,5,55,206.23000000000002,5,3,1,531,Loyal Customers
18157,207,26,215.35,1,2,1,121,At Risk
18160,22,26,365.82,4,2,2,422,Potential Loyalists
18161,15,13,184.41,5,1,1,511,Potential Loyalists
18162,368,47,379.15999999999997,1,3,2,132,Others
18163,220,33,728.84,1,3,3,133,Others
18166,259,10,175.5,1,1,1,111,At Risk
18168,8,273,2600.33,5,5,5,555,Champions
18170,10,88,1897.69,5,4,4,544,Champions
18171,106,38,1206.0,2,3,4,234,Others
18172,23,287,9918.16,4,5,5,455,Champions
18173,248,14,589.52,1,1,3,113,At Risk
18174,239,1,58.5,1,1,1,111,At Risk
18175,311,7,176.10000000000002,1,1,1,111,At Risk
18177,196,26,875.45,1,2,3,123,At Risk
18178,38,253,4512.93,3,5,5,355,Others
18179,158,19,754.38,2,2,3,223,At Risk
18181,36,138,823.14,4,5,3,453,Loyal Customers
18182,99,10,291.13,2,1,2,212,At Risk
18186,358,11,329.58000000000004,1,1,2,112,At Risk
18187,267,48,724.89,1,3,3,133,Others
18188,66,62,1279.55,3,4,4,344,Others
18189,261,18,313.49,1,2,2,122,At Risk
18190,239,27,461.16,1,2,2,122,At Risk
18191,113,8,321.6,2,1,2,212,At Risk
18193,16,54,963.59,4,3,3,433,Loyal Customers
18194,74,21,3188.2,2,2,5,225,At Risk
18195,23,5,101.16,4,1,1,411,Potential Loyalists
18196,107,140,775.18,2,5,3,253,Others
18197,211,9,230.1,1,1,1,111,At Risk
18199,319,20,344.75,1,2,2,122,At Risk
18201,358,27,447.53000000000003,1,2,2,122,At Risk
18203,17,41,344.0,4,3,2,432,Loyal Customers
18206,189,19,314.65999999999997,1,2,2,122,At Risk
18207,135,31,544.47,2,2,3,223,At Risk
18208,201,17,360.08,1,2,2,122,At Risk
18210,18,10,147.45,4,1,1,411,Potential Loyalists
18212,313,12,298.3,1,1,2,112,At Risk
18214,166,58,1780.34,2,3,4,234,Others
18215,73,77,1948.15,2,4,4,244,Others
18217,149,9,323.29,2,1,2,212,At Risk
18218,232,18,479.91999999999996,1,2,2,122,At Risk
18219,4,89,1493.1200000000001,5,4,4,544,Champions
18220,30,23,1616.48,4,2,4,424,Potential Loyalists
18221,26,20,383.33,4,2,2,422,Potential Loyalists
18223,23,304,7516.31,4,5,5,455,Champions
18225,1,308,7545.14,5,5,5,555,Champions
18226,14,286,6650.83,5,5,5,555,Champions
18227,120,1,295.0,2,1,2,212,At Risk
18229,2,47,3526.81,5,3,5,535,Loyal Customers
18230,14,54,1480.8600000000001,5,3,4,534,Loyal Customers
18231,42,261,4797.7,3,5,5,355,Others
18234,187,30,179.6,1,2,1,121,At Risk
18236,24,49,913.11,4,3,3,433,Loyal Customers
18238,151,14,270.92,2,1,2,212,At Risk
18239,8,37,588.75,5,3,3,533,Loyal Customers
18241,51,55,913.9,3,3,3,333,Others
18242,81,62,1372.72,2,4,4,244,Others
18243,50,26,515.78,3,2,3,323,Others
18244,66,19,568.64,3,2,3,323,Others
18245,15,283,3757.92,5,5,5,555,Champions
18246,245,1,162.72,1,1,1,111,At Risk
18247,50,37,839.73,3,3,3,333,Others
18251,81,92,21964.14,2,4,5,245,Others
18252,184,40,1015.42,1,3,4,134,Others
18253,278,7,317.88,1,1,2,112,At Risk
18254,217,16,267.9,1,2,2,122,At Risk
18255,92,13,199.85,2,1,1,211,At Risk
18256,23,10,110.69999999999999,4,1,1,411,Potential Loyalists
18257,82,158,2262.52,2,5,5,255,Others
18258,100,50,2059.67,2,3,4,234,Others
18259,2,50,1979.6000000000001,5,3,4,534,Loyal Customers
18260,10,277,7318.91,5,5,5,555,Champions
18262,29,29,428.06,4,2,2,422,Potential Loyalists
18264,134,36,603.25,2,3,3,233,Others
18266,70,14,251.1,3,1,1,311,Others
18267,308,17,269.37,1,2,2,122,At Risk
18268,227,66,1464.73,1,4,4,144,Others
18269,2,7,168.60000000000002,5,1,1,511,Potential Loyalists
18270,68,6,161.4,3,1,1,311,Others
18271,245,21,680.85,1,2,3,123,At Risk
18272,184,60,1307.4,1,3,4,134,Others
18273,226,1,153.0,1,1,1,111,At Risk
18275,214,19,741.85,1,2,3,123,At Risk
18276,28,80,1320.66,4,4,4,444,Champions
18277,33,56,1069.67,4,3,4,434,Loyal Customers
18278,40,15,240.3,3,2,1,321,Others
18279,155,13,231.34,2,1,1,211,At Risk
18280,30,20,307.55,4,2,2,422,Potential Loyalists
18281,213,10,120.32,1,1,1,111,At Risk
18283,18,230,641.77,4,5,3,453,Loyal Customers
18284,67,28,461.68,3,2,2,322,Others
18285,296,12,427.0,1,1,2,112,At Risk
18286,112,67,1296.43,2,4,4,244,Others
18287,18,85,2345.71,4,4,5,445,Champions
